original_product_id,class_name,return_reason_text,article_type,product_id,image_filename
1077,Dresses,"The quality of the fabric is good, but the fit is horrible. unflattering and strange. definitely a pass.",Dresses,43672,43672.jpg
1077,Dresses,"I loved the design and material of the test, but unfortunately it just did not fit me right. it was tight in the hips and did not have the relaxed look i was hoping for. 
also the pattern did not look good on me. 
unfortunately i had to return.",Dresses,49634,49634.jpg
975,Jackets,"This is a cute item at a good price point, though the lack of lining in cartonnier items drives me batty. unfortunately, the wool is so itchy i could not tolerate it more than a second.",Jackets,6889,6889.jpg
1086,Dresses,"Quality was not what you expect from retailer, especially for the price. top is lined but skirt is not. material is tissue paper thin and see thru. there is a point at the bottom of the sweetheart neckline that does not lay flat, it keeps popping up. however the back is very cute and for that i wanted to love it but too many negatives. was returned.",Dresses,43681,43681.jpg
1077,Dresses,This dress comes with a built in fupa. literally there is extra material at the lower abdomen that sticks out and is very unflattering.,Dresses,57047,57047.jpg
1077,Dresses,"This is a beautiful dress, but the fit was strange. i have a small waist and larger hips. i generally wear a 0-2 in a fit & flare style, but styles like this i generally wear a 2-4 for my hips. even in a 4 this was catching on my hips and looked kind of dumpy on my top half.

i really think this dress would be great on a frame that had wider shoulders and smaller hips. it really is pretty.",Dresses,59979,59979.jpg
1077,Dresses,"I purchased this dress in the green, and while the print and material were lovely, the extra folds in the neckline made the dress look frumpy up top. the billowly bottom made it look like a bag. i am 5ft, 36d and 29"" waist and the size 2 fit, which makes me think this runs large! i'll be returning this dress.",Dresses,41774,41774.jpg
1083,Dresses,"I saw the photo of the young woman wearing this dress in the reviews and she looked beautiful, i on the other hand looked awful. the fabric of the entire dress is quite stiff, so the dress didn't move with me; it sort of felt as if i was wearing a paper cut out. then to contribute to the volume, the sleeve is not set in, it is a raglan style, that on me looked more like a bat suit, than what i was hoping for, a beautiful distinctive dress for an important affair. also the belt didn't enhance the",Dresses,12835,12835.jpg
1095,Dresses,"The good: the sloths are cute because sloths are always cute. 

now the bad: the material is wretched. it feels damp even when it's not... it's see through and unlined... it's scratchy and wrinkly... and though the cut of the dress would be fine, the fabric is so limp that the high-low hem looks more like a tail. 

i wanted to like this, but charging nearly 200 dollars for a see through piece of awful fabric with a passable cut was simple not acceptable. i returned it as fast as i possibly c",Dresses,38845,38845.jpg
1081,Dresses,"This dress has been in my inbox for a long time and when it went on sale i purchased it right away. i am a size 4 petite in everything retailer and have not had a problem with fit, if anything i might have to size down. i purchased a 4 petite in this dress and i couldn't zip it all the way up. it was as if i was trying to get into a 0 petite.  i don't even think a size 6 would fit. there is something not right with the make of this particular dress i received. even if the fit was perfect i didn't",Dresses,10365,10365.jpg
1086,Dresses,"The fabric wrinkles so easily and any slight moisture or liquid immediately turns into a dark spot on the blue grey...condensation drips from a glass, gel deodorant, etc. i tried the cream but it's very sheer. i had to return this dress-- not practical!",Dresses,43652,43652.jpg
1084,Dresses,I was really hoping this dress would work because it looks adorable on the model. i ordered my usual size 0 but when i put it on the cross part in the front was way too high on my neck and was super uncomfortable. i also had a lot of room in the back of the dress so it wasn't as form fitting as i would have liked. i ended up returning this dress.,Dresses,43653,43653.jpg
1078,Dresses,"I ordered not one but two sizes of this dress to try on and was hoping to ultimately wear to an event - one 00 petite, one 00. the style, color and cut are all perfect. one not so minor downfall, however. the zippers on both dresses were faulty - they both broke in the same spot, both during the first time just trying them on. i can't get either of them to even budge now - will either need to take back or get fixed. very sad about this.",Dresses,40412,40412.jpg
453,Shorts,"I've been wearing these shorts for years, i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure, they're great when you try them on in the store..soft, comfortable, flattering, but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times, sat down on a relatively smooth concrete wall, and a",Shorts,24309,24309.jpg
993,Skirts,"This skirt is beautiful. fabric is gorgeous,with perfect amount of shine and luxury to it. there is a ""life ""in this skirt; it is well made and follows the body lines in a perfect way. or,i better say, it did fit me perfectly first ten minutes of wearing it. unfortunately, it stretched more than a full size, and generally lost its shape. now, the skirt is two sizes too large and not really wearable anymore.",Skirts,13516,13516.jpg
1078,Dresses,"I purchased this in-store in a vivid red color, but didn't try it on until i got home. big mistake! literally the first time i tried to zip the dress, the cheap, horrible zipper noted in previous reviews just...broke. midway up, right under the waist tie. i was trapped in the dress for a good 15 minutes and was scared i'd have to rip or cut the fabric to get out of it; eventually i pulled the zipper apart to escape. can't wait to return this asap.",Dresses,37911,37911.jpg
453,Shorts,"Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material, now, the wash isn't as real, almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why, pilcro?? the sizing is about the same, they run a little large due to the",Shorts,19430,19430.jpg
1078,Dresses,"The cut and color of the dress is awesome. however, the biggest flaw is the zipper. i only got to wear this dress once until the zipper broke..sad day especially at the price. there also were a number of loose threads. i recommend waiting until it goes on sale. you'll want the extra money for a tailor to fix that zipper.",Dresses,48086,48086.jpg
453,Shorts,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts,21592,21592.jpg
1078,Dresses,"I love maeve dresses and have always gotten a lot of wear out of them while still looking great. this dress does not meet those standards. on the 2nd wear of this dress the zipper completely broke. i had to take it to a dry cleaner to get replaced at a pricey cost for a pricey dress, i'm dissapointed.",Dresses,6893,6893.jpg
1078,Dresses,This product has a terrible zipper that ultimately caused me to return the dress. it's pretty bad when it won't even zip up on the hanger. such a beautiful dress; it broke my heart!,Dresses,57053,57053.jpg
993,Skirts,"The color is as pictured. good quality. it's lined. the zipper in the back makes it look updated. i ordered my usual size. small petite size 6. it fit perfectly. i'm 5 feet and 120 lbs. hourglass figure. i had high hopes. i have hips and short, heavy legs. the skirt only emphasized my flaws. if you've got great legs you will do well with this. i do own other short skirts. but the fact that is less tailored in look makes it better suited for a younger gal. if you're on the fence give it a try. it",Skirts,39314,39314.jpg
1080,Dresses,"The length of this dress is bizarre.  i can't decide if it's supposed to lay on the floor or not touch it at all - i'm not sure if i like it either way.  also- at this price point, i would have hoped to have the included under layer to not be so transparent.  if you buy this dress, be prepared to invest in a slip and then have the slip tailored to match the high low hem line so that people cannot see your underwear.  the netting and details in this dress are beautiful but delicate- the one i pur",Dresses,34585,34585.jpg
1078,Dresses,"I wanted to love this dress, but it has too many flaws. first, the ""waistband"" falls right under the bust and the skirt flares out from there. not a flattering silhouette.. second, the fabric is a sickly yellow-beige netting that looks like burlap. third, i can't imagine what kind of bra you can wear under it. on the plus side, the fabric isn't scratchy.",Dresses,57039,57039.jpg
1080,Dresses,"This dress is so short! i double checked to make sure i didn't get a petite by mistake.  i'm 5'10 and ordered an extra small because of the deep v neck. it fit well on top, but  you could see my underwear in the front. seriously, i dont even think miley cirus would wear it that short. the lace was really beautiful so i was disappointed that it didn't work out.",Dresses,59971,59971.jpg
1078,Dresses,Didn't like the dress. look pregnant in it. this dress is going back.,Dresses,52124,52124.jpg
1103,Dresses,"I have been continually disappointed in retailer's clothing for the past year. i feel like their prices have soared and the quality has remained so-so, but dresses like these somehow make the cut. it does not make sense. since when did retailer exclusively market to older women? no, retailer's market has always been young adults. this dress is extremely matronly. although the bottom print is nice, the hot pink belt?? is completely mismatched and gaudy. i really hope retailer starts curating better dress",Dresses,43515,43515.jpg
1092,Dresses,"This dress was a disappointment. not black, but brown. and it was very oddly made, with a weird, seam right across the belly. on its way back...",Dresses,43659,43659.jpg
1094,Dresses,"I can't believe how small this thing runs. beyond small. it's almost insulting because the dress is just so gorgeous you really want it to work, but there's no way it's going to when the l is actually a s. so sad to return this beauty.",Dresses,44682,44682.jpg
996,Skirts,"Was excited to try this interesting skirt, as a mega bailey 44 fan. however, this skirt didn't fit well. the waist was fine but it then was boxy and shapeless on me in an xs/size 0. my piece also had a wrinkle from folding and i'm not sure how it would easily come out but the main thing is that the lines weren't flattering to the body. the ""vegan"" quilting isn't luxurious. i thought the diagonal zipper style was cool but it doesn't lay to advantage when worn and i'm an easy fit. length is so-so,",Skirts,6532,6532.jpg
1008,Skirts,This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.,Skirts,13340,13340.jpg
1008,Skirts,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts,6864,6864.jpg
1008,Skirts,"I was really excited about this skirt because i love the color. however when i tried it on, it was too much of a high/low. i am not very tall but this would look a lot better on a tall person.",Skirts,18713,18713.jpg
1080,Dresses,"This dress looks nothing like the photo. the sequins are dull, no sheen at all. the faux leather panels and straps look and feel like cheap, shiny plastic. i didn't even try it on, because it was so hideous, when i pulled it out of the box. not remotely worth the price and wouldn't buy it on sale for $20 either. skip.",Dresses,57042,57042.jpg
1095,Dresses,"Loved it online for its modern cut and print. however, when i received the item i was disappointed. i ordered my usual size 4 and i was swimming in it. i like oversized things and understand that this dress is made that way; however, this was not flattering. i would say i would have needed to size down to a 0 and perhaps it would work but i didn't want to take another chance. the material seemed almost crepey, which i wasn't neccissarily expecting either. bummer that it didn't work out.",Dresses,43303,43303.jpg
982,Jackets,"I wanted to love this kimono...it is such a beautiful color and would work well with so many things in my wardrobe, but alas it went back due to the strange feel of the fabric...not a soft touch and because it runs small. i bought the m/l and usually wear a 12/14 but i couldn't bring the kimono together in the front (for a belting option).",Jackets,10017,10017.jpg
1110,Dresses,"I wanted to like this but it just didn't have much of a shape, not flattering at all. maybe if i was taller?",Dresses,48467,48467.jpg
1008,Skirts,These fit around the waist but there is so much fabric and it poofs out and looks awful and bulky. no way.,Skirts,13304,13304.jpg
383,Shorts,"Looked really cute on the hanger, so i took it with me into the dressing room. the fabric is super soft, and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.",Shorts,36203,36203.jpg
1059,Pants,"I thought the photo of these pants was so cute. when i got them in the mail i opened the package and just began to laugh over how long they were. i held the waist up to my chest, just below my shoulders and the pants still hit the ground. i am not a short woman! i ordered a 14, i am 5' 6"". i also found the waistband a little small in relation to the size.",Trousers,14688,14688.jpg
1078,Dresses,The armholes on this dress are totally bizarre. i can't believe no one else has commented on them yet. i am a size s on top and m on the bottom so i usually try on both in dresses. i tend to be a small/ size 6 in retailer. the armholes are so long that the dress doesn't lay right on top. i showed it to on of the clerks in the store and she agreed with me. we looked at all the others and they were the same. going up a size made it way worse. this dress might work for someone with really broad shoul,Dresses,37266,37266.jpg
1080,Dresses,"This dress looked gorgeous, light and lacy in the picture, but when it arrived, the ""lace"" that appeared gold and black in the photo was more a solid brown pattern against the black which was not attractive. the inner sheath was made of a heavy, sequined material. it was uncomfortable, scratchy and felt like i was searing chain mail. it also added bulk to the dress, so that i looked ten pounds heavier. i can't imagine why they would design this delicate dress with such a heavy inner slip. the si",Dresses,58494,58494.jpg
1059,Pants,"Like other reviewers have said, this item runs extremely long and large. i could have fit my body in one pant leg they were so wide--much wider than any standard wide leg pant i've owned. sadly had to return.",Trousers,18196,18196.jpg
1078,Dresses,"There's something majorly wrong with the way the armholes are cut. i can't move my arms in this dress. otherwise the fit was fine. the a line cut of the dress is great if ur trying to hide a few pounds. other than that the does nothing for your figure. i found this dress to be true to size in an xsp im 107lbs and 5'1"".
don't buy it. i know it's tempting with the sale price.",Dresses,31168,31168.jpg
1080,Dresses,"I loved the look of this dress online, so i was excited to order it, but when it arrived i found it was not at all how i expected it to be. i thought the material would be more lacy, but it seemed pretty cheap. there was also some boning at the waist which is nice in theory, but it made the material poof out just under the waist, making me look like i had a belly. no matter what i did i could not get it to lay flat. returned to the store and bought the embroidered perennial dress instead, which",Dresses,41563,41563.jpg
993,Skirts,"I so wanted this skirt to work, love the design! but, it's way, way too long... i am 5, 5, 116lb, and the small is 1 inch on the floor. i step on the skirt as i walk.",Skirts,57088,57088.jpg
993,Skirts,"I had been waiting for this skirt to go on sale as i fell in love with the style and print on the website. however, after receiving it in the mail i was disappointed to find that the cut was all wrong for my body type. i am 5'6"", size 4, hourglass/athletic. the xs was too big and made me look like i had no shape. would be cute on a girl with no hips/booty but unflattering on hourglass figure.",Skirts,8494,8494.jpg
1111,Dresses,"I waited for this dress to go on sale and when it did i bought it right away. i am disappointed!!! the lace fabric is very stiff. i should have listened to the previous reviewer. i feel like it is poking out on my arms and neck. although i appreciate the careful placements of flowers on the dress, had the fabric been different, i think it would be a great dress.",Dresses,54980,54980.jpg
1037,Jeans,"While you can't count on the photo on your monitor to portray the exact color of an item, these photos are way off.  instead of the warm charcoal i see online, the pants are more of a dusty blue.  the material has very little stretch and i couldn't get into the size 24s.  the 25s were tight in the entire leg but huge in the waist.  for reference i usually wear a size 24 in brands like 7 for all mankind and citizens of humanity.",Jeans,27939,27939.jpg
479,Shorts,"Beware. white is not white. white is more cream, off-white, light beige. i was really looking forward to these shorts but was immediately disappointed when i saw the color. they are cute, but not white. i bought them to wear with the nautical look tops for this summer, but unfortunately, creamy colored shorts don't do much for navy/white tops.also, the button is very difficult to open/close.otherwise they are ok.",Shorts,2579,2579.jpg
1094,Dresses,"I was very excited about this dress having seen someone where it on the street months ago. i got my usual size 6 and could not button it up for the life of me. i get it, i'm busty and sometimes button downs are a tricky. however, the arms were impossibly tight. my boyfriend starting cracking up when he saw my arms busting out of the sleeves.",Dresses,33503,33503.jpg
1009,Skirts,"I am 5'8"", 140lbs, pear-shaped. i ordered the s and it fit perfectly, just skimming the floor. the material is a beautiful gauzy metallic material that is lightweight with a beautiful drape and wonderful sorbet-inspired colors. the waistband is elasticized but not elastic, and there is no unflattering poofing, which can happen with skirts like this. the flaw, however, is in the decision to only half-line this skirt with an off-white jersey material. the half-lining isn't horrible but i found it",Skirts,9995,9995.jpg
999,Skirts,"Very very boxy design/cut. try on first or buy knowing you are 90% likely to return. beautiful skirt but if you don't have the right body type/measurements, will not flatter you at all.",Skirts,32250,32250.jpg
1022,Jeans,Ag jeans have been a main stay for me. they are the most comfortable and best looking jeans on my body. however this pair was too tight and shorter then i liked. the fabric and color is beautiful. i wear the same size for ag no matter the design. but this one ran too small. i have to return it. i will try the next size up if they still have them.,Jeans,18180,18180.jpg
999,Skirts,"Not sure who this is for but its not for me. skirt was long, stiff and puffy on my hips. i could not get it to lie correctly. maybe you have to be 6' to pull this off...",Skirts,10000,10000.jpg
965,Jackets,Loved the design but jacket looked like 20 years old because of a lot of piling even brand new jacket at store. i wish they use better quality fabric so i would have purchased it.,Jackets,1528,1528.jpg
965,Jackets,I didn't realize that the grey sleeves are attached (i assumed that was just an undershirt on the model). needless to say it looks cheap and poorly made. will be returning,Jackets,22363,22363.jpg
988,Skirts,"I absolutely loved the patterns and colors of this skirt, if only the cut wasn't so odd. the sides of the skirt ""wing out"" for a very distracting and unflattering look. the stiff, felt-like quality of the material only makes matters worse. in that respect, the model photos are not at all accurate. it also runs large. i had to go down one full size.",Skirts,3896,3896.jpg
965,Jackets,"I bought this online in the grey and blue and had high hopes. it runs big so size down at least 1-2 sizes. i didn't realize that the sweater looking part on the forearms was part of the coat. that part of the coat is really nice and comfy. unfortunately, the rest of the coat (the wool part) is very itchy. it would've been awesome if it was lined on the inside, but it's not...so i'm taking them back.",Jackets,22323,22323.jpg
1096,Dresses,"Very disappointed: runs small in chest and too long. the fabric is cheap but the print is pretty with the bead and flower detail. i don't think  this dress is worth the price, it is not even silk and the underlay feels like cheap gauze. i have been in the fashion industry for over 30 years and this is a miss mark in my opinion. put it back on the rack, and save your $ for something better at sweet retailer!",Dresses,59978,59978.jpg
1096,Dresses,"I had fallen in love with the coral dress that was somewhat like this one and came out a few months ago. but the problem i'm having with this one is the same problem i had with the coral one. they are all flawed in their construction! i had eventually tried 3 size 16s in the coral because each one was flawed. on one, one side hung longer than the other, and on all 3, the top design did not line up with the bottom design. this blue one is the same way! the top design does not line up with the bot",Dresses,36750,36750.jpg
1011,Skirts,This skirt has no closure along the slit. i can't begin to understand how it could be worn as shown in the photo-you would be completely exposed. it completely baffled me,Skirts,5004,5004.jpg
1096,Dresses,"Lovely colors and print. my problem with this dress was that the bust was on the smaller side (it will fit those with a smaller chest nicely!), and worse, the beading on the bodice was attached with black thread, which showed through the sheer netting layer on top. 

for the price, this particular detail should have been addressed.",Dresses,39226,39226.jpg
1039,Jeans,As another reviewer wrote.. this is not the same jean featured on the website. same cut and style but it's a light denim wash with wiskering and worn look at the knees. i called customer service to see if this was a mistake and they said there was not really a way to check it unless i exchanged them. i didnt want the same wrong jeans again so i opted out ... too bad they are cure.,Jeans,48398,48398.jpg
1039,Jeans,"I ordered these twice just to be sure there wasn't a glitch. the color is so off! the picture shows a dark blue denim, but they are not they are a light blue - with whiskering! retailer you need to have a better image of the color because this is so misleading.",Jeans,12338,12338.jpg
1082,Dresses,"The image does not show but the front of the dress has a heavy 24"" utility zipper hidden with 5 snaps. the zipper pull, when closed, sat right on my collarbone, which was he height of discomfort. it felt heavy and awkward. the dress was very high waisted for me (i'm 5'6"" and it was 3"" inches above the navel)) also to the point of discomfort.

an invisible side zipper would have made the difference for me if the proportions were better suited for a non-petite sizing.

the fabric is quite beautifu",Dresses,48475,48475.jpg
1082,Dresses,This dress was really odd. i loved the quirky mixture of the blue stripe and the floral but that's about it. the shape was unflattering but honestly that could be because this dress ran large. i was just very underwhelmed with this dress. also the hidden button zipper at the front was an amazing idea but not the best execution. overall its okay just hated it on me.,Dresses,33225,33225.jpg
1037,Jeans,"I ordered first the green, then the grey (in case the green was mismarked.)
so short!!
is this to be in keeping with the ankle pant trend??
anyone who wants a shorter pant could easily hem them. but there is no way to lengthen them.
i held the new pants up to an older pair from previous years. they are a full 2 1/2 inches shorter! wow!
note how in the photo of the golden color pants they barely skim the model's ankle. that's how they are in real life.
i wear these pants in a tall, and live",Jeans,20915,20915.jpg
1081,Dresses,"I am a sucker for a peasant dress. i love anything i can toss with a pair flats and head out the door, but this dress is ridiculous. i look like a schoolmarm. the white bib collar takes this dress into costume territory. i love one september and have many items from the brand that i wear regularly, so i'm bummed that this wasn't what i expected. i knew it would have flow, but it's more billowy than i wanted. stay away unless you want to look like a little girl on the first day of school.",Dresses,57991,57991.jpg
1094,Dresses,"I have purchased many dresses from retailer for weddings and events.  this is the first time i have been disappointed with the quality.  however, the sleeve on this dress ripped after lifting up my toddler son in the middle of a wedding.  the size 4 seemed to fit perfectly, but the fabric had no give.  it was not overly tight in the bust as i am bra size 34aa.  for the price, i expected better.  the color and style of the dress is gorgeous, so perhaps ordering one size up is the answer. . .",Dresses,38846,38846.jpg
1079,Dresses,"Dress was a disappoint. very thin and cheaply made, not worth the money at all. pictures make it look much better than in real life. top area is also made small so if you are busty, this is not the dress for you.",Dresses,26928,26928.jpg
1059,Pants,"I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",Trousers,40280,40280.jpg
1059,Pants,"This item is pretty, the print on the fabric is nice and reminiscent of embroidery, but only the top portion has a few embroidered accents. my issue with it is it's very impractical. the fabric is extremely thin, and you wouldn't want to wear it in any weather below 75 degrees. it's ridiculous to advertise this product for a fall/winter season. the tube top underneath doesn't work very hard to stay up, and isn't a very practical way to hold up the jumpsuit (why wouldnt they just stitch a lining",Trousers,16609,16609.jpg
1078,Dresses,"Unfortunately, this dress is shaped like a sack and has no shape to speak of. i have sent it back for a refund :( too big, too shapeless.",Dresses,59992,59992.jpg
1004,Skirts,The fabric is soooo thick. the pattern is very spring/summer but the heavy thick and lined fabric says otherwise. the pockets are great and the fit was true to size but that fabric killed it for me,Skirts,3896,3896.jpg
1078,Dresses,"Wanted to love this dress, bit it wasn't to be. strange fit, and doesn't drape nicely, as in the photo. also, the blue color was much darker in person. wouldn't recommend.",Dresses,48481,48481.jpg
1095,Dresses,"Agree with previous reviewer. i am usually an xs p in this brand (5'3"" 115 lbs) but i could not get the internal slip over my head. the chest area was fitted (i am a 32b) but then the skirt was very full and loose. i could have cut out the slip, but worried it would be see through and just not worth it at full price.",Dresses,47661,47661.jpg
1035,Jeans,"I purchased these in january and today i am going back to retailer to request a refund; the fabric on the inner thighs are absolutely thread bare. i am 5'6 and wear a size 28. they fit comfortably with great stretch, but apparently the fabric is so cheap that if your thighs should happen to touch, you will wear holes through the thighs in very short order.

first they started piling, which i had never a pair of pilcro pants do before, and within 2 washes i could actually see through the f",Jeans,48494,48494.jpg
1095,Dresses,"Quality piece except the fit is way off. i have a 32 c bust and long narrow torso, larger on the bottom. i ordered the small. i frequently wear a small/extra small on top and i was busting out of this in the chest area. however, the fit then flares way out from the torso and it just looked dumpy and overpowered my 6 foot frame. i marked it as running small, which it does on top, but then it runs very large on bottom. wanted it to work, but didn't.",Dresses,43634,43634.jpg
1089,Dresses,"I've been looking for the perfect white eyelet maxi, feels like a perfect summer staple...but sadly this was not it. quality isn't great which is surprise on a $168 price tag. top of dress is lined but cheaply so it's somewhat see through. the dress was returned.",Dresses,49634,49634.jpg
1035,Jeans,"I really wanted to love these, i bought them in a rush because i needed to replace my skinny jeans asap. they were a little long and didn't quite hug my calves but i figured with hemming they would be fine. i was told they wouldn't stretch out much. well, they fit great at the waist but the legs are now huge on me and i can't get them to shrink. wish i spent a little more on a different skinny jean. too late to return, so my hoping to be going out jeans are now lazy day jeans.",Jeans,11240,11240.jpg
1049,Pants,"I would not recommend these pants if you have a curvy or athletic figure. these pants seem to be cut straight up and down. the fabric is not soft, the color is slightly more muted in person, and they are not as relaxed as they appear to be on the model.",Trousers,16072,16072.jpg
1078,Dresses,"It just isn't that flattering on me. it looks kind of old and dingy, even though it's brand new. it fits fine, but doesn't do much to highlight my curves. it just kind of hangs there. the length is somewhat awkward (i bought the petite version). maybe it would look good on someone tall and skinny, like the model. it's gathered around the stomach area and longer in the front, which reminded me of maternity wear. it does appear to be pretty well made; top part is lined. overall it's not terrible,",Dresses,33503,33503.jpg
975,Jackets,"1. this looks so cute on the model, doesn't it? i have no idea where you wear a suit with hot pants, but it looks cute.

2. that said, keep in mind the model is probably 6 feet 10 inches tall. i'm 5 feet 6 inches tall, and this jacket came down to my knees. i'm not kidding. the 3/4 length sleeves were at my wrist, so more like 7/8 sleeves.

3. i'm normally a size 12 in cartonnier jackets, but this only comes s, m or l. the medium is really a size 10, which was too tight across the shoulders and",Jackets,15464,15464.jpg
1095,Dresses,"I have to agree that the fit is unfortunate. i am using a size 2 in retailer and most dresses. i knew to size up based on reviews here. i tried the size 4 and i could barely button the top. the waist fit fine and the underarms was fitted nicely to the body. i sized up to a size 6 and the dress was oversized in the top, with gaping armholes. too bad because the color is beautiful and the style is adorable.",Dresses,38840,38840.jpg
1095,Dresses,"Runs small. i'm usually a size sm for retailer clothing (for reference, i'm 5'4, 129lbs, 36b). the tie around the waist of this dress is not a functional tie that you can relax a bit to give yourself more room around the waist. i could not fasten the buttons to close the dress on the size 8. the size 10 fit enough to fasten the buttons but there was a lot of extra fabric and the arm holes were very large. pretty, vibrant colors but size up and be warned of the large armholes.",Dresses,59990,59990.jpg
1095,Dresses,"Normally, hd in paris brand is spot on for their dresses. this dress is a big thumbs down. as most of these reviewer's and myself point out, the large arm holes do not allow you to wear a regular bra because you don't just get a peak of your bra, you get to see the whole side of it. secondly, the bust of the dress would work only for an a-cup bra, too small for the average woman. the only bright spot with this dress is the brilliant colors available and the quality of the fabric itself - excelle",Dresses,58502,58502.jpg
1095,Dresses,"I pretty much am in agreement with the first, original reviewer on here. big disappointment, especially if you have hips and are busty.
_____________
pros:
- great breathable fabric.
- cute look overall.
- sash in front brings it all together.
- buttons are hidden under a panel of fabric, which is a nice touch.
____________
cons:
- runs very small in the bust. normally, i can wear a 10 or 12 with most of retailer's stuff. i tried on a 12 and it fit everywhere with entirely too much room i",Dresses,31126,31126.jpg
1095,Dresses,I really loved this dress in the store when i tried it on the color and fabric were perfect for summer but once i got this home i noticed the placket wouldn't lay flat across the bust like shown in pictures. when i went up a size it was too large under the arms so this one will sadly have to go back to the store.,Dresses,50724,50724.jpg
1081,Dresses,"On a positive note the dress was very well made, great quality as usual from retailer. however. this dress looked like a sack, i believe it may have been the combination of the drab color and the sack like shape. very plain and unflattering. for reference i am 5 5 140lbs 34c ...so i do have a shape it just did nothing for me. it had to go back.",Dresses,59897,59897.jpg
1089,Dresses,"I received this dress in the mail yesterday. right away, i noticed the coloring wasn't quite the same as it appears in the images online. in person, the hints of brown appear more bronzy and shiny, as opposed to more muted. i was willing to look past that, but then i tried it on. i ordered a small, which is my typical size in retailer dresses. it ran quite large and was way to long for me (i am 5' 4''). overall, between the coloring and sizing, this dress wasn't a hit for me.",Dresses,57060,57060.jpg
1094,Dresses,"I saw this dress worn on the street and thought it was lovely, the perfect work dress. i then found it in the store and my size was already sold out, so i visited another retailer, and another to find it. unfortunately the color blocking on the chest was not very flattering for me, it seemed to overly accentuate it. i am 5'9"" a 36 dd size 12.
the colors, the fabric are all wonderful. but this dress is not for me.",Dresses,57998,57998.jpg
1095,Dresses,Unless you have the body of the model - tall and very thin and wear a really small size - don't even think about getting this dress! it's literally a heavy sack. it hit right above my knee in the front and basically mid-calf in the back. the material is nice but it's an awful shape!,Dresses,2712,2712.jpg
1059,Pants,"Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small, are really tight from the thigh up, run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work, and these were not the right style for that. plus they seemed cheaply made, like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model, they would look good",Trousers,43918,43918.jpg
1095,Dresses,"There were no reviews when i purchased this dress. from the picture with the model, the dress looks to be a straight shift dress. i received mine yesterday and the dress flairs out and isn't straight. it is also pretty large. i ordered a medium as the smalls were sold out and i'm not sure i will keep it. still on the fence. dress is shorter than pictured as well. sleeves are shorter than shown. now, after having seen the dress and looking at the online picture, i think the model is holding her a",Dresses,38837,38837.jpg
1055,Pants,"Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character""",Trousers,15685,15685.jpg
1025,Jeans,"Bummer, i fell in absolute love with these gems until i realized how weak the stretch is by the end of the day. i purchased them on the 13th of feb and can't bare to wear them anymore.",Jeans,46342,46342.jpg
1055,Pants,"I saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body, it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.",Trousers,26805,26805.jpg
1008,Skirts,"Oh dear. the elastic waistband just ruined this skirt for me--it made it look so cheap. i assumed from the photograph that the skirt was a knit over a structured lining with a real waistband with a zip. instead, it's a sweatshirt knit with no lining and elastic. it looked cheap and hung a bit baggy from the elastic waist, making it a no-go for me.",Skirts,10654,10654.jpg
1059,Pants,"They look nice on the page, but they didn't work on my body. made me look big and boxy. maybe if you're super-skinny, they'll be fine.",Trousers,16378,16378.jpg
1086,Dresses,Dress is much different in person. thin ribbed cotton.  a little tight for xl.    it looks like a throw back dress from contempos.  returned and would not recommend,Dresses,59978,59978.jpg
984,Jackets,"I wanted this jacket to fit on me like in the photo, but i guess my frame was still to petite. the fabric was also on the cheap end",Jackets,19245,19245.jpg
